what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1363709114952
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709115509
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709121592
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363709123086
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709128036
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709128087
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709128879
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709134746
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363709137004
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709141638
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709142831
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709142842
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709142853
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709142860
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709142865
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709142870
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709142876
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709142882
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709142888
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363709144746
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709144746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709145818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709149776
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709154202
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709154245
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363709156332
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709156332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709156631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709160086
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709165781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709169851
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709171503
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709171546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709173907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709177669
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363709179385
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709182760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709188790
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709195004
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709195057
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709196663
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709211972
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363709213605
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709219808
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709219861
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363709222187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709225839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709231029
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1363709231034
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709244531
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709244594
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363709247166
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709259752
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709259806
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363709262970
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709263125
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709263175
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363709266703
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709266856
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363709269286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709271778
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709272929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709272949
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1363709272968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1363709272969
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709274204
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709275238
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709281045
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709291532
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709296274
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709296323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709299320
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709300523
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363709303597
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709321368
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709322570
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1363709322574
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1363709322574
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709324978
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709333655
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709338389
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709340514
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363709342272
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709342272
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709342280
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709342287
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709342294
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709342300
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709342307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709342841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709347459
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709352997
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709353038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709354382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709361691
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709364869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709368340
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363709369903
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709372968
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709373025
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709376169
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709378624
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363709380582
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709380776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709383063
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709387961
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709388886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709395319
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363709397448
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709397663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709409849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709410708
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1363709415208
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363709418237
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1363709420402
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709422277
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709443120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709447330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709452988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709482441
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363709484559
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709492248
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709492303
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363709494526
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709501837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709508337
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1363709508342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709508983
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709521558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709522319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709533677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709534927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709623464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709628233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709665430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709666028
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709666534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709669275
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709675257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709681537
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709696126
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709696936
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709724231
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709725628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709737842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709745323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709748294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709755829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709768917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709775223
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709780745
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1363709780750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709785688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709790984
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709794581
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709794632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709796057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709808653
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363709810904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709812501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709813321
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709820048
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709825532
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1363709825537
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709826247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709833459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709837723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709852019
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709860205
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709864057
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709866262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709876838
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709884882
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709884931
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709887217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709888123
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363709889147
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709889400
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709889467
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709891351
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709910828
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363709912420
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709924284
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363709924335
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363709927017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363710116287
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363710117781
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363710125903
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363710125949
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363710129174
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363710129471
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363710129516
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363710131154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363710138564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363710143849
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1363710143854
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363710155233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363710161028
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1363710161032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363710173647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363710178869
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1363710178873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363710197447
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363710202027
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1363710202031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363710211981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363710214420
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363710221766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363710225303
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363710235426
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363710240364
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1363710240369
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363710248234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363710249405
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363710250321
